,UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
98,99,18,Male,India,$67945.000,True,True,Engineer,Ural,facebook,81,3.0.0,11,ASMR,14.0,1499.0.0,2,19.0.0,16.0,24:,Night,3.0.0,7,Entertainment,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,99
99,100,61,Female,Meico,$33140.000,False,False,waiting staff,Rban,facebook,263,5.0.0,6331,Pranks,14.0,7235.0.0,8,25.0.0,12.0,91:,Evening,6.0.0,4,Boredom,Tablet,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,100
100,101,25,Male,Germany,$34357.000,False,False,Engineer,Ural,tiktok,171,9.0.0,9231,Vlogs,8.0,595.0.0,5,18.0.0,20.0,4:,Afternoon,5.0.0,5,Boredom,Tablet,Android,5:00 PM,7.0.0,3.0.0,Atwork,Wi-Fi,101
101,102,41,Male,Germany,$88673.000,True,False,waiting staff,Ural,instagram,47,18.0.0,2826,Jokes/Memes,16.0,978.0.0,7,27.0.0,18.0,88:,Night,3.0.0,7,Boredom,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,102
102,103,28,Male,India,$85633.000,True,False,engineer,Rban,facebook,210,11.0.0,7465,Jokes/Memes,14.0,730.0.0,7,5.0.0,34.0,23:,Night,3.0.0,7,Entertainment,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,103
103,104,34,Female,Japan,$96943.000,True,False,Engineer,Ural,tiktok,209,16.0.0,3004,Gming,1.0,56.0.0,9,27.0.0,23.0,29:,Night,3.0.0,7,Habit,Tablet,Windows,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,104
104,105,25,Female,India,$98258.000,True,True,Driver,Rban,facebook,264,2.0.0,9268,Gming,16.0,2243.0.0,3,2.0.0,45.0,98:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,105
105,106,52,Male,Philippines,$32924.000,False,False,Labor/worker,Ural,facebook,188,12.0.0,7196,Comedy,18.0,5879.0.0,4,7.0.0,27.0,21:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,106
106,107,52,Female,Japan,$89286.000,True,False,labor/worker,Rban,youtube,44,6.0.0,6721,Jokes/Memes,7.0,1701.0.0,4,27.0.0,49.0,30:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,107
107,108,50,Male,Brazil,$94071.000,True,True,waiting staff,Ural,youtube,91,11.0.0,3089,Pranks,15.0,7229.0.0,5,10.0.0,17.0,90:,Night,3.0.0,7,Entertainment,Smartphone,Windows,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,108
108,109,22,Male,Meico,$77326.000,True,True,artist,Ural,youtube,229,8.0.0,1790,Gming,24.0,1286.0.0,6,15.0.0,48.0,20:,Evening,6.0.0,4,Entertainment,Computer,Android,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,109
109,110,59,Male,Germany,$50651.000,True,True,Labor/worker,Ural,tiktok,167,12.0.0,3037,Jokes/Memes,17.0,8303.0.0,3,25.0.0,21.0,16:,Night,3.0.0,7,Procrastination,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,110
110,111,56,Female,India,$90202.000,True,False,Waiting staff,Ural,instagram,13,2.0.0,7378,Jokes/Memes,19.0,9393.0.0,4,7.0.0,40.0,67:,Night,3.0.0,7,Entertainment,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,111
111,112,58,Female,Brazil,$68777.000,True,False,labor/worker,Ural,instagram,176,9.0.0,7599,Pranks,23.0,947.0.0,3,28.0.0,31.0,49:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,112
112,113,45,Female,Vietnam,$36994.000,False,False,Labor/worker,Ural,tiktok,213,15.0.0,4839,Jokes/Memes,13.0,4121.0.0,2,5.0.0,3.0,58:,Evening,6.0.0,4,Procrastination,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,113
113,114,24,Male,Indonesia,$87263.000,True,True,teacher,Ural,facebook,203,2.0.0,5873,Jokes/Memes,9.0,6553.0.0,9,15.0.0,17.0,44:,Evening,6.0.0,4,Boredom,Computer,Windows,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,114
114,115,26,Male,United States,$79634.000,True,False,Students,Ural,tiktok,244,1.0.0,3654,Entertainment,24.0,757.0.0,1,20.0.0,26.0,25:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,115
115,116,25,Male,Brazil,$30800.000,False,False,students,Rban,facebook,215,10.0.0,4300,Life Hacks,24.0,5651.0.0,2,28.0.0,23.0,23:,Night,3.0.0,7,Boredom,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,116
116,117,29,Female,Philippines,$57823.000,True,False,Cashier,Ural,tiktok,159,2.0.0,9269,Entertainment,15.0,7273.0.0,8,20.0.0,6.0,59:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,117
117,118,51,Male,United States,$83878.000,True,False,driver,Ural,tiktok,168,12.0.0,974,Life Hacks,25.0,3535.0.0,7,15.0.0,28.0,1:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,118
118,119,50,Other,India,$38708.000,False,True,labor/worker,Ural,tiktok,288,8.0.0,7084,Life Hacks,26.0,2293.0.0,1,10.0.0,8.0,97:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,119
119,120,40,Female,Pakistan,$32819.000,False,False,engineer,Ural,instagram,175,5.0.0,5495,Gming,3.0,1104.0.0,5,24.0.0,45.0,15:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,120
120,121,41,Other,Vietnam,$94905.000,True,True,Labor/worker,Ural,youtube,77,1.0.0,9492,Life Hacks,24.0,8853.0.0,6,26.0.0,8.0,81:,Night,3.0.0,7,Habit,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,121
121,122,54,Other,Brazil,$83870.000,True,False,Labor/worker,Ural,tiktok_,97,15.0.0,3407,Gming,1.0,908.0.0,5,29.0.0,19.0,98:,Night,3.0.0,7,Habit,Tablet,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,122
122,123,52,Female,Meico,$29283.000,False,True,Artist,Rban,instagram,226,6.0.0,5151,Trends,16.0,6539.0.0,4,26.0.0,38.0,81:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,123
123,124,61,Other,India,$50573.000,True,False,waiting staff,Ural,youtube,10,12.0.0,9351,Comedy,8.0,4617.0.0,1,14.0.0,29.0,52:,Evening,6.0.0,4,Boredom,Smartphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,124
124,125,57,Male,United States,$98707.000,True,True,Driver,Ural,youtube,144,8.0.0,3130,ASMR,29.0,7069.0.0,7,26.0.0,23.0,58:,Night,3.0.0,7,Boredom,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,125
125,126,39,Female,India,$50933.000,True,False,Driver,Ural,tiktok,194,13.0.0,105,Gming,23.0,2311.0.0,9,26.0.0,47.0,41:,Evening,6.0.0,4,Entertainment,Tablet,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,126
126,127,44,Female,Brazil,$25774.000,False,True,Cashier,Ural,facebook,149,19.0.0,7434,Pranks,13.0,789.0.0,6,10.0.0,32.0,44:,Night,3.0.0,7,Habit,Computer,iOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,127
127,128,52,Male,Meico,$92055.000,True,False,labor/worker,Ural,facebook,115,1.0.0,7690,Pranks,8.0,171.0.0,3,17.0.0,10.0,4:,Night,3.0.0,7,Boredom,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,128
128,129,18,Other,Philippines,$30983.000,False,True,Waiting staff,Ural,facebook,142,11.0.0,3568,Vlogs,17.0,7989.0.0,4,21.0.0,27.0,77:,Afternoon,5.0.0,5,Entertainment,Smartphone,Android,5:00 PM,7.0.0,3.0.0,Atschool,Wi-Fi,129
129,130,52,Female,Indonesia,$38133.000,False,False,Students,Rban,tiktok,117,1.0.0,4349,Jokes/Memes,22.0,1885.0.0,5,14.0.0,49.0,68:,Evening,6.0.0,4,Habit,Tablet,MacOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,130
130,131,54,Male,United States,$34939.000,False,True,driver,Rban,facebook,187,8.0.0,4391,Vlogs,23.0,8667.0.0,1,2.0.0,1.0,7:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,131
131,132,64,Male,Indonesia,$20781.000,False,False,Artist,Ural,instagram,155,5.0.0,6812,Life Hacks,14.0,1049.0.0,5,16.0.0,39.0,46:,Night,3.0.0,7,Procrastination,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,132
132,133,31,Female,India,$76700.000,True,True,Waiting staff,Ural,instagram,83,17.0.0,1182,ASMR,27.0,4129.0.0,1,13.0.0,29.0,9:,Night,3.0.0,7,Entertainment,Tablet,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,133
133,134,20,Male,India,$47624.000,False,False,students,Ural,instagram,117,8.0.0,4645,Vlogs,21.0,1161.0.0,9,27.0.0,45.0,87:,Afternoon,5.0.0,5,Entertainment,Smartphone,Android,5:00 PM,7.0.0,3.0.0,Atschool,Mobile-Data,134
134,135,18,Female,Brazil,$26823.000,False,True,driver,Ural,instagram,131,10.0.0,5874,Entertainment,21.0,815.0.0,7,9.0.0,3.0,33:,Afternoon,5.0.0,5,Procrastination,Smartphone,Windows,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,135
135,136,22,Female,Brazil,$38489.000,False,False,Manager,Ural,youtube,26,2.0.0,4395,Life Hacks,7.0,3766.0.0,3,7.0.0,47.0,33:,Evening,6.0.0,4,Entertainment,Computer,iOS,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,136
136,137,43,Female,Pakistan,$59961.000,True,True,cashier,Ural,instagram,205,9.0.0,3535,Trends,27.0,8945.0.0,9,16.0.0,37.0,84:,Night,3.0.0,7,Boredom,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,137
137,138,31,Female,Germany,$49118.000,False,False,Labor/worker,Ural,facebook,261,3.0.0,5845,Entertainment,15.0,4661.0.0,2,10.0.0,31.0,4:,Night,3.0.0,7,Entertainment,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,138
138,139,56,Male,Pakistan,$42263.000,False,True,Students,Ural,tiktok,128,18.0.0,5940,Life Hacks,16.0,8653.0.0,7,24.0.0,11.0,65:,Morning,8.0.0,2,Boredom,Tablet,Android,8:00 AM,10.0.0,0.0.0,Commuting,Mobile-Data,139
139,140,44,Male,India,$33565.000,False,False,Students,Ural,facebook,171,7.0.0,6476,Life Hacks,19.0,3239.0.0,9,22.0.0,22.0,34:,Afternoon,5.0.0,5,Procrastination,Computer,Windows,5:00 PM,7.0.0,3.0.0,Atschool,Wi-Fi,140
140,141,26,Female,India,$40354.000,False,True,Students,Ural,instagram,207,15.0.0,1775,Jokes/Memes,6.0,8272.0.0,6,9.0.0,18.0,91:,Afternoon,5.0.0,5,Habit,Tablet,iOS,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,141
141,142,32,Male,India,$62951.000,True,True,Engineer,Rban,youtube,54,18.0.0,8284,Gming,23.0,2804.0.0,5,22.0.0,35.0,85:,Evening,6.0.0,4,Procrastination,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,142
142,143,32,Female,Pakistan,$43648.000,False,True,Engineer,Ural,instagram,188,3.0.0,447,Life Hacks,1.0,8031.0.0,7,23.0.0,6.0,88:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,143
143,144,43,Female,Meico,$70729.000,True,True,engineer,Rban,tiktok,53,14.0.0,109,Pranks,12.0,869.0.0,6,7.0.0,3.0,79:,Night,3.0.0,7,Entertainment,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,144
144,145,59,Male,Meico,$61971.000,True,False,waiting staff,Ural,facebook,280,2.0.0,3240,Life Hacks,18.0,5526.0.0,5,16.0.0,5.0,99:,Morning,8.0.0,2,Entertainment,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Atwork,Mobile-Data,145
145,146,30,Other,India,$38658.000,False,True,engineer,Ural,tiktok,87,14.0.0,5932,Life Hacks,16.0,7741.0.0,2,9.0.0,9.0,64:,Evening,6.0.0,4,Habit,Tablet,iOS,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,146
146,147,49,Male,Vietnam,$41253.000,False,False,waiting staff,Ural,tiktok,187,11.0.0,4054,Life Hacks,12.0,4694.0.0,8,27.0.0,28.0,25:,Night,3.0.0,7,Procrastination,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,147
147,148,56,Male,Germany,$84166.000,True,False,Labor/worker,Rban,tiktok,12,16.0.0,4538,Jokes/Memes,20.0,8998.0.0,7,24.0.0,19.0,55:,Morning,8.0.0,2,Procrastination,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Wi-Fi,148
148,149,49,Other,Meico,$68563.000,True,False,Engineer,Ural,facebook,223,8.0.0,6362,Vlogs,13.0,1934.0.0,6,29.0.0,28.0,9:,Evening,6.0.0,4,Boredom,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,149
149,150,21,Male,Japan,$46390.000,False,False,Cashier,Ural,instagram,83,7.0.0,1246,Trends,8.0,5172.0.0,5,17.0.0,27.0,17:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,150
150,151,47,Other,United States,$71578.000,True,False,artist,Rban,tiktok,60,11.0.0,2721,Entertainment,27.0,703.0.0,5,20.0.0,13.0,21:,Afternoon,5.0.0,5,Habit,Smartphone,Android,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,151
151,152,54,Male,India,$99025.000,True,True,Driver,Ural,facebook,76,3.0.0,8470,Gming,29.0,2523.0.0,9,7.0.0,38.0,60:,Night,3.0.0,7,Habit,Tablet,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,152
152,153,40,Male,India,$52658.000,True,False,students,Ural,youtube,102,17.0.0,7742,Life Hacks_,26.0,2639.0.0,1,11.0.0,43.0,13:,Evening,6.0.0,4,Entertainment,Smartphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,153
153,154,56,Other,India,$26852.000,False,False,waiting staff,Rban,facebook,185,14.0.0,5106,Trends,22.0,6159.0.0,9,8.0.0,21.0,3:,Afternoon,5.0.0,5,Habit,Smartphone,iOS,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,154
154,155,62,Male,United States,$22551.000,False,True,students,Rban,youtube,154,6.0.0,2923,Entertainment,1.0,3909.0.0,6,7.0.0,27.0,68:,Night,3.0.0,7,Boredom,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,155
155,156,32,Male,United States,$91947.000,True,True,students,Rban,facebook,16,8.0.0,2514,Vlogs,26.0,1164.0.0,4,28.0.0,46.0,4:,Afternoon,5.0.0,5,Boredom,Smartphone,MacOS,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,156
156,157,60,Female,Japan,$81001.000,True,True,students,Ural,instagram,278,5.0.0,9031,Pranks,21.0,619.0.0,7,19.0.0,6.0,92:,Night,3.0.0,7,Boredom,Smartphone,MacOS,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,157
157,158,46,Other,Pakistan,$69159.000,True,False,Driver,Ural,tiktok,13,8.0.0,2802,Pranks,7.0,7982.0.0,9,20.0.0,38.0,7:,Night,3.0.0,7,Boredom,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,158
158,159,53,Female,Vietnam,$71707.000,True,False,Manager,Ural,instagram,147,2.0.0,6982,Jokes/Memes,15.0,3066.0.0,5,12.0.0,49.0,26:,Evening,6.0.0,4,Procrastination,Computer,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,159
159,160,30,Other,India,$53243.000,True,False,students,Ural,facebook,240,15.0.0,8222,Jokes/Memes,29.0,4872.0.0,5,7.0.0,11.0,75:,Evening,6.0.0,4,Entertainment,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,160
160,161,49,Male,India,$41800.000,False,True,waiting staff,Ural,tiktok,97,12.0.0,6503,Life Hacks,22.0,8638.0.0,8,8.0.0,47.0,24:,Afternoon,5.0.0,5,Entertainment,Tablet,Android,5:00 PM,7.0.0,3.0.0,Atwork,Wi-Fi,161
161,162,24,Male,Indonesia,$95939.000,True,False,Labor/worker,Rban,youtube,26,17.0.0,6039,Trends,13.0,2337.0.0,7,7.0.0,41.0,10:,Afternoon,5.0.0,5,Habit,Smartphone,iOS,5:00 PM,7.0.0,3.0.0,Athome,Wi-Fi,162
162,163,39,Other,Japan,$77828.000,True,False,students,Ural,facebook,61,1.0.0,6230,Gming,13.0,8400.0.0,8,6.0.0,17.0,13:,Night,3.0.0,7,Boredom,Smartphone,Windows,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,163
163,164,45,Male,India,$27239.000,False,False,manager,Ural,tiktok,143,15.0.0,9450,Entertainment,28.0,5594.0.0,2,25.0.0,39.0,44:,Evening,6.0.0,4,Entertainment,Smartphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,164
164,165,19,Male,Japan,$26710.000,False,False,cashier,Rban,youtube,220,14.0.0,365,Jokes/Memes,9.0,2460.0.0,9,9.0.0,7.0,39:,Evening,6.0.0,4,Boredom,Smartphone,MacOS,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,165
165,166,59,Male,Japan,$41384.000,False,True,engineer,Rban,youtube,228,16.0.0,1801,Entertainment,24.0,6820.0.0,3,27.0.0,30.0,19:,Afternoon,5.0.0,5,Entertainment,Smartphone,Android,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,166
166,167,62,Male,Philippines,$41038.000,False,False,Labor/worker,Ural,instagram,214,9.0.0,5959,Gming,15.0,5546.0.0,6,13.0.0,21.0,51:,Evening,6.0.0,4,Habit,Computer,Windows,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,167
167,168,23,Male,Japan,$60846.000,True,True,Students,Rban,facebook,220,1.0.0,9097,Gming,4.0,3442.0.0,6,7.0.0,1.0,19:,Evening,6.0.0,4,Entertainment,Tablet,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,168
168,169,45,Female,United States,$87821.000,True,False,Waiting staff,Ural,youtube,286,17.0.0,7437,Trends,13.0,2711.0.0,2,8.0.0,25.0,76:,Afternoon,5.0.0,5,Habit,Smartphone,MacOS,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,169
169,170,45,Female,Philippines,$57991.000,True,True,labor/worker,Ural,tiktok,33,13.0.0,4794,Trends,27.0,1291.0.0,7,22.0.0,32.0,52:,Afternoon,5.0.0,5,Entertainment,Smartphone,Windows,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,170
170,171,61,Male,Japan,$99057.000,True,False,Driver,Ural,youtube,13,5.0.0,8161,Life Hacks_,12.0,5374.0.0,9,17.0.0,8.0,86:,Afternoon,5.0.0,5,Habit,Smartphone,iOS,5:00 PM,7.0.0,3.0.0,Atschool,Wi-Fi,171
171,172,61,Male,Germany,$26971.000,False,True,Students,Ural,youtube,161,10.0.0,180,Jokes/Memes,5.0,9592.0.0,1,17.0.0,5.0,47:,Night,3.0.0,7,Entertainment,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,172
172,173,37,Female,United States,$49139.000,False,False,cashier,Ural,instagram,268,6.0.0,3874,Entertainment,7.0,2655.0.0,8,16.0.0,30.0,30:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,173
173,174,47,Male,India,$97067.000,True,True,cashier,Ural,instagram,177,19.0.0,3961,Gming,8.0,6513.0.0,2,22.0.0,8.0,46:,Evening,6.0.0,4,Entertainment,Tablet,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,174
174,175,28,Male,Philippines,$57711.000,True,False,Students,Rban,tiktok,185,13.0.0,1187,ASMR,5.0,7394.0.0,1,2.0.0,49.0,76:,Night,3.0.0,7,Entertainment,Smartphone,MacOS,9:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,175
175,176,45,Female,Indonesia,$26530.000,False,True,teacher,Rban,instagram,65,1.0.0,774,Life Hacks,9.0,704.0.0,8,8.0.0,19.0,93:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,176
176,177,42,Male,United States,$31116.000,False,False,waiting staff,Ural,youtube,117,15.0.0,4461,ASMR,14.0,825.0.0,2,17.0.0,44.0,21:,Morning,8.0.0,2,Boredom,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Wi-Fi,177
177,178,56,Female,Indonesia,$85794.000,True,True,Labor/worker,Ural,youtube,150,14.0.0,353,Trends,26.0,9196.0.0,6,13.0.0,30.0,75:,Evening,6.0.0,4,Boredom,Tablet,MacOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,178
178,179,50,Male,India,$20282.000,False,False,driver,Rban,instagram,164,8.0.0,6944,Trends,12.0,376.0.0,6,18.0.0,15.0,48:,Afternoon,5.0.0,5,Habit,Smartphone,Android,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,179
179,180,18,Other,Indonesia,$99473.000,True,True,waiting staff,Rban,youtube,271,10.0.0,5203,Vlogs,4.0,972.0.0,5,24.0.0,36.0,62:,Afternoon,5.0.0,5,Entertainment,Smartphone,iOS,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,180
180,181,44,Female,India,$21898.000,False,False,Engineer,Ural,youtube,282,9.0.0,5345,Life Hacks,20.0,4213.0.0,8,28.0.0,44.0,58:,Evening,6.0.0,4,Procrastination,Computer,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,181
181,182,30,Female,Philippines,$24135.000,False,True,driver,Ural,tiktok,241,17.0.0,4508,Life Hacks,29.0,443.0.0,3,22.0.0,27.0,18:,Evening,6.0.0,4,Procrastination,Tablet,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,182
182,183,58,Male,Philippines,$26629.000,False,False,Labor/worker,Ural,instagram,250,9.0.0,4831,Jokes/Memes,8.0,7519.0.0,4,28.0.0,13.0,59:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,183
183,184,20,Female,Japan,$85031.000,True,True,cashier,Ural,youtube,267,3.0.0,118,ASMR,17.0,754.0.0,7,10.0.0,14.0,91:,Evening,6.0.0,4,Habit,Tablet,MacOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,184
184,185,56,Male,Brazil,$53380.000,True,False,Labor/worker,Ural,instagram,258,11.0.0,482,Pranks,8.0,4735.0.0,7,2.0.0,37.0,48:,Night,3.0.0,7,Entertainment,Smartphone,MacOS,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,185
185,186,23,Male,India,$37071.000,False,True,Labor/worker,Rban,tiktok,86,12.0.0,4288,Jokes/Memes,21.0,5396.0.0,8,2.0.0,48.0,63:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,186
186,187,25,Male,Philippines,$40074.000,False,False,artist,Ural,instagram,189,10.0.0,6803,Entertainment,29.0,3465.0.0,2,27.0.0,30.0,12:,Afternoon,5.0.0,5,Procrastination,Tablet,Android,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,187
187,188,44,Male,Germany,$87843.000,True,True,waiting staff,Rban,youtube,75,17.0.0,8299,Life Hacks,27.0,2711.0.0,2,14.0.0,39.0,87:,Morning,8.0.0,2,Procrastination,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Atwork,Mobile-Data,188
188,189,26,Female,India,$59901.000,True,True,driver,Ural,instagram,180,17.0.0,4478,Entertainment,1.0,2407.0.0,4,16.0.0,47.0,34:,Morning,8.0.0,2,Entertainment,Smartphone,Windows,8:00 AM,10.0.0,0.0.0,Commuting,Wi-Fi,189
189,190,54,Male,Meico,$31205.000,False,True,Teacher,Ural,youtube,31,11.0.0,6534,Pranks,20.0,8814.0.0,9,7.0.0,13.0,61:,Morning,8.0.0,2,Habit,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Mobile-Data,190
190,191,50,Male,Indonesia,$75661.000,True,True,Engineer,Ural,youtube,116,4.0.0,244,Entertainment,2.0,5588.0.0,9,21.0.0,16.0,87:,Evening,6.0.0,4,Boredom,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,191
191,192,59,Other,Brazil,$25906.000,False,False,Driver,Ural,youtube,236,7.0.0,7013,Life Hacks,4.0,6104.0.0,4,21.0.0,44.0,53:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,192
192,193,61,Male,Japan,$22591.000,False,True,Waiting staff,Rban,tiktok,225,14.0.0,866,Jokes/Memes,24.0,5747.0.0,9,24.0.0,7.0,25:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,193
193,194,41,Female,United States,$82987.000,True,True,Labor/worker,Ural,instagram,78,7.0.0,9754,Vlogs,21.0,1723.0.0,3,12.0.0,48.0,62:,Afternoon,5.0.0,5,Entertainment,Smartphone,MacOS,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,194
194,195,32,Other,India,$83370.000,True,True,teacher,Rban,tiktok,93,8.0.0,5330,Trends,1.0,7224.0.0,5,28.0.0,27.0,4:,Evening,6.0.0,4,Habit,Tablet,Android,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,195
195,196,49,Male,Vietnam,$74400.000,True,False,waiting staff,Ural,instagram,112,1.0.0,604,Life Hacks,7.0,1919.0.0,9,23.0.0,45.0,94:,Evening,6.0.0,4,Habit,Tablet,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,196
196,197,49,Male,Pakistan,$45150.000,False,True,Waiting staff,Ural,tiktok,48,4.0.0,5757,Jokes/Memes,1.0,918.0.0,6,28.0.0,35.0,94:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,197
